age,income,past_spend,days_since_active,device_mobile,promo_email,outcome_ltv
41.0,87379.13,371.24,16,0,0,82.16
18.0,60609.16,1231.47,21,0,0,343.38
46.0,37379.58,1813.03,19,1,1,366.73
29.0,81041.56,152.02,20,0,0,150.01
37.0,34156.75,119.67,15,1,1,247.18
54.0,49064.86,41.97,9,1,1,125.15
46.0,20000.0,412.54,18,0,0,145.66
32.0,34401.05,6.85,12,1,0,-8.65
24.0,74463.23,265.43,15,1,0,138.18
18.0,20886.6,38.11,14,0,0,10.17
26.0,32971.36,259.79,19,0,0,66.39
32.0,69940.78,20.38,14,1,0,164.5
23.0,56409.83,901.56,10,0,0,191.68
33.0,119800.92,117.7,18,1,0,163.55
36.0,115847.41,198.98,17,1,0,290.77
32.0,48301.94,1020.3,11,1,0,229.08
27.0,83928.44,685.73,16,1,0,274.88
37.0,88732.06,123.61,16,1,0,216.42
40.0,55063.03,37.31,19,1,0,173.57
22.0,32611.46,628.82,14,1,0,146.33
52.0,69692.54,247.72,21,1,0,222.78
34.0,65678.86,726.39,21,0,0,173.21
35.0,59105.89,294.66,13,1,0,135.74
43.0,81057.92,212.33,14,1,1,370.96
38.0,51231.76,300.02,12,0,0,226.25
46.0,41200.06,690.27,10,1,1,265.6
38.0,72727.07,1162.52,12,0,0,243.25
28.0,79649.25,25.52,18,1,0,127.37
39.0,40583.88,371.29,14,1,0,206.7
21.0,93202.27,16.69,16,1,0,269.71
36.0,25737.97,315.94,17,1,0,95.89
35.0,55547.16,1082.64,16,1,1,430.2
33.0,63549.79,224.39,20,1,0,182.48
33.0,54094.41,1347.45,15,0,0,207.57
18.0,55873.49,497.95,7,1,0,183.76
28.0,116776.86,1360.23,14,1,1,531.92
36.0,48727.9,707.69,11,0,0,200.54
37.0,131030.54,54.59,17,1,0,346.02
23.0,80928.17,131.43,23,0,0,131.18
50.0,72301.38,250.58,15,1,1,207.79
25.0,81906.01,93.23,15,1,0,223.25
47.0,133248.19,341.51,21,1,0,283.3
40.0,45160.17,318.73,10,1,0,273.37
27.0,41989.55,1564.74,15,1,1,373.48
56.0,51128.35,284.34,13,0,0,128.42
21.0,70803.58,770.02,17,1,0,295.25
46.0,26855.72,1422.89,8,1,1,307.86
47.0,70558.48,1047.74,19,1,0,289.58
27.0,112338.68,117.02,21,1,0,238.27
52.0,73785.18,342.62,24,1,0,204.85
32.0,62682.86,213.66,16,1,0,59.58
38.0,54545.99,255.3,17,1,0,216.48
38.0,92462.79,223.77,16,1,0,53.5
33.0,49354.18,875.38,15,0,0,184.14
45.0,116159.9,300.87,15,1,0,202.62
45.0,118333.99,370.85,13,1,0,272.71
18.0,76418.77,2021.28,16,0,0,369.26
51.0,69712.12,30.93,11,0,0,110.68
18.0,95766.5,334.67,21,1,0,94.28
47.0,97369.96,743.75,11,0,1,418.64
49.0,49850.21,81.94,12,1,0,238.22
22.0,56836.12,472.77,14,1,0,165.39
30.0,36941.31,136.87,18,0,0,149.54
22.0,80226.62,1010.22,16,0,0,354.69
32.0,86665.7,198.08,19,1,0,110.14
31.0,36251.86,199.54,25,1,0,69.59
44.0,58620.03,455.89,13,1,0,123.01
51.0,36318.65,101.4,16,1,1,108.92
52.0,47530.0,167.66,20,0,0,206.93
28.0,83775.43,269.47,19,1,0,217.68
32.0,51662.95,218.2,12,1,0,190.59
18.0,62479.35,372.09,17,1,0,175.97
25.0,29317.21,457.7,17,0,0,59.88
47.0,74674.76,418.12,19,1,0,237.07
54.0,68893.17,530.9,17,1,0,269.51
20.0,51776.02,183.9,23,0,0,141.81
28.0,65274.64,67.58,17,1,0,177.76
35.0,74507.37,715.24,20,0,0,168.8
38.0,49628.3,951.17,14,1,0,251.72
25.0,33093.44,148.53,24,1,0,150.34
40.0,115139.36,261.36,14,1,1,431.24
29.0,54168.18,345.14,12,1,0,79.01
35.0,67581.0,381.06,13,1,1,366.72
42.0,95270.99,538.66,17,1,0,213.17
35.0,158226.38,21.25,11,1,0,365.97
30.0,38887.84,639.13,14,1,0,211.34
34.0,81245.68,31.99,15,1,0,239.67
34.0,52311.19,315.83,13,1,0,70.2
31.0,56530.24,879.18,14,1,0,228.84
32.0,51994.7,300.02,12,1,0,162.54
54.0,41858.63,80.72,18,1,1,230.01
42.0,68967.72,2100.98,17,1,1,472.57
31.0,33137.43,1100.4,17,1,0,264.72
43.0,93670.19,737.7,11,1,0,316.11
31.0,71375.07,265.1,23,1,0,169.55
49.0,80560.87,101.58,16,1,1,292.49
39.0,58345.28,1418.61,13,0,0,358.73
34.0,60819.9,380.02,21,1,1,184.26
40.0,77189.1,956.47,20,1,0,305.32
18.0,40898.73,209.35,14,1,1,162.75
21.0,61050.24,204.2,23,0,0,104.4
21.0,48509.66,2118.2,17,1,0,376.01
37.0,47735.78,368.9,13,1,0,112.21
56.0,20000.0,75.82,18,0,0,80.44
62.0,103483.16,124.02,14,1,0,216.92
43.0,52836.53,328.84,19,1,1,101.72
41.0,99084.4,21.7,20,1,0,234.22
18.0,96719.81,310.44,16,1,0,248.8
28.0,37850.01,271.45,5,1,1,108.45
26.0,42789.72,755.56,8,1,0,160.21
28.0,134012.57,219.21,15,0,0,219.6
33.0,113773.15,2024.17,12,1,1,627.33
29.0,69212.04,99.7,13,0,0,241.79
18.0,76434.33,447.0,15,0,0,260.04
44.0,54228.84,46.99,16,1,0,180.61
22.0,80808.82,661.87,9,1,0,233.91
38.0,52070.45,2625.11,16,1,1,482.63
60.0,20000.0,855.01,13,1,0,149.05
24.0,36961.11,405.63,15,1,0,143.75
18.0,70527.32,331.54,15,1,0,242.08
32.0,41723.32,901.0,18,0,0,246.32
48.0,68318.06,1374.23,12,1,0,280.57
59.0,43133.47,2264.41,16,1,0,260.33
20.0,50441.15,252.54,15,0,0,136.77
41.0,91329.13,2350.7,18,1,0,420.76
29.0,76187.01,84.76,15,1,0,195.08
34.0,69758.39,146.21,20,1,0,205.79
67.0,91974.1,46.62,17,1,0,108.88
18.0,82015.21,158.55,12,1,0,172.34
38.0,106164.08,730.37,8,0,1,395.81
41.0,58503.52,958.4,17,1,1,367.09
48.0,59259.13,754.55,17,1,0,199.56
36.0,37472.27,498.57,13,1,0,123.16
39.0,59275.48,360.74,18,1,1,272.97
30.0,94119.25,616.71,13,1,0,244.26
38.0,102499.68,247.83,14,1,0,251.02
31.0,94007.63,920.4,11,1,0,398.76
42.0,25145.2,565.35,18,1,0,210.14
31.0,97078.63,598.34,27,1,1,348.92
40.0,24037.03,383.87,17,0,0,93.34
35.0,92452.93,1082.41,7,1,0,298.2
49.0,60805.39,145.19,15,1,0,59.84
34.0,87563.33,239.94,18,1,1,372.8
18.0,36688.79,751.73,11,1,1,362.81
50.0,99279.19,339.37,9,0,0,242.32
24.0,33375.63,1100.08,18,1,1,208.73
27.0,53288.63,212.63,20,0,0,124.2
28.0,45047.63,230.49,11,0,0,145.4
51.0,26142.88,1097.92,12,1,0,131.3
18.0,72363.19,312.16,14,0,0,175.02
73.0,115152.23,362.96,13,0,0,341.35
48.0,136672.63,202.31,17,1,0,315.94
38.0,72428.89,161.94,20,1,0,234.57
34.0,97917.03,533.48,19,1,0,279.42
38.0,75802.37,63.83,14,1,0,125.54
41.0,82472.08,1057.11,14,1,0,263.85
43.0,61446.28,755.26,10,1,0,240.84
42.0,74876.92,105.82,14,1,0,126.21
36.0,83436.97,592.12,18,1,0,177.47
33.0,55538.51,461.45,16,0,0,115.61
33.0,68062.64,102.0,11,1,0,200.12
33.0,68539.25,159.55,11,1,0,162.72
49.0,90660.08,262.96,7,1,0,302.74
42.0,43349.2,600.73,12,1,0,127.95
18.0,68711.44,509.06,9,0,0,97.46
43.0,117800.14,379.89,16,1,0,285.05
37.0,99101.5,731.39,15,0,0,373.72
35.0,103729.48,709.28,17,1,1,419.96
30.0,70610.8,480.98,13,0,0,144.72
48.0,78024.94,773.21,12,0,0,178.16
46.0,95055.9,203.43,15,0,0,290.35
26.0,109006.39,1065.37,14,1,0,306.18
40.0,21209.93,477.14,18,1,0,181.22
23.0,37113.97,864.01,16,1,0,211.33
18.0,102736.1,395.14,17,1,0,222.51
27.0,63077.77,123.23,17,1,0,212.84
45.0,53206.98,390.89,15,1,0,119.31
46.0,38645.98,231.9,21,0,0,36.12
41.0,56124.58,597.84,14,1,0,150.7
44.0,34940.77,322.94,20,0,0,150.61
41.0,122277.36,904.29,23,1,1,535.06
27.0,69439.1,566.71,15,1,0,195.75
40.0,68551.24,576.87,14,1,0,123.37
45.0,84701.92,122.41,22,1,0,109.81
44.0,94058.63,2075.45,15,1,1,471.81
49.0,93647.2,921.55,18,0,0,228.75
43.0,96840.55,777.96,13,1,0,308.75
39.0,54228.86,200.4,12,0,0,251.4
48.0,62553.33,383.54,12,0,0,229.25
35.0,89225.79,73.73,14,1,0,151.41
24.0,56815.27,386.61,14,0,0,139.57
33.0,69872.33,78.85,19,0,0,134.66
26.0,79969.09,402.64,15,0,0,239.66
27.0,89629.63,523.09,21,0,0,318.13
33.0,25557.98,247.31,15,0,0,72.48
25.0,87868.64,345.12,13,1,0,311.19
31.0,64156.9,1042.34,14,1,0,359.74
18.0,87686.44,57.46,9,0,0,195.62
38.0,89423.29,784.47,15,0,1,366.65
35.0,110197.88,93.62,15,1,0,231.73
25.0,103836.34,18.7,15,1,0,232.67
43.0,103664.29,102.64,10,1,1,349.39
46.0,106091.76,724.18,16,1,0,346.81
18.0,77284.47,259.7,16,1,0,121.1
26.0,70804.63,1029.9,12,1,1,339.25
26.0,91820.43,371.91,18,0,0,251.29
24.0,88302.02,11.25,14,1,0,243.23
45.0,62273.34,630.65,9,1,0,329.38
33.0,80120.59,58.4,6,0,0,139.63
32.0,69122.59,778.85,17,0,0,199.53
18.0,48651.68,92.02,16,1,0,11.19
43.0,102261.52,211.9,21,1,0,178.22
20.0,71379.98,716.21,20,1,0,135.94
36.0,121217.71,1542.08,14,0,0,392.58
38.0,29362.69,232.16,18,1,0,84.52
51.0,56080.53,884.22,12,1,0,250.06
19.0,70815.97,105.85,13,0,0,161.29
18.0,98434.53,823.0,17,0,0,318.67
37.0,79986.73,535.73,10,1,0,249.25
57.0,77761.82,107.06,14,1,0,136.56
50.0,41818.41,180.13,13,1,0,41.34
38.0,41076.47,70.65,9,1,1,210.22
29.0,78062.62,241.42,18,1,0,276.59
45.0,35897.35,113.86,19,1,1,273.0
23.0,56703.06,516.41,14,1,0,233.82
41.0,82522.93,2601.97,17,1,1,613.78
41.0,45441.89,6.04,18,0,0,128.56
48.0,110133.9,389.27,9,1,1,430.07
68.0,100598.41,426.27,17,1,0,265.37
40.0,30714.5,1227.92,15,0,0,198.93
29.0,46690.72,352.62,16,1,1,246.74
35.0,20000.0,392.3,18,0,0,67.2
18.0,50435.22,319.0,18,1,0,139.4
27.0,89159.71,156.61,17,1,0,151.08
30.0,59652.63,28.83,18,1,0,159.93
29.0,81519.93,262.68,17,1,0,157.35
37.0,31941.64,27.01,9,1,0,100.27
25.0,89949.38,399.8,12,1,0,270.9
48.0,56122.27,183.57,13,1,0,183.9
35.0,70304.24,381.36,19,1,0,229.32
35.0,67678.14,72.11,14,1,0,153.9
31.0,38211.29,1348.78,19,1,0,247.6
37.0,41172.89,1124.62,17,1,0,186.48
45.0,94194.86,105.36,14,0,0,122.38
25.0,79974.8,210.37,8,1,1,346.68
27.0,96251.23,475.3,13,0,0,278.96
31.0,78116.46,50.29,11,1,0,239.93
19.0,73574.77,218.92,17,1,0,183.78
25.0,26849.73,144.58,17,1,0,4.0
29.0,63240.83,1235.6,16,0,0,263.46
45.0,69315.39,957.0,10,0,0,308.66
38.0,118827.68,433.55,10,0,0,334.81
37.0,87173.92,367.35,13,1,0,227.75
45.0,108401.53,1334.84,13,0,0,291.11
33.0,84938.44,1347.28,13,1,1,383.07
40.0,52217.42,1742.24,17,1,0,318.52
34.0,72928.11,66.98,13,1,0,93.3
38.0,75905.59,87.51,14,1,0,166.65
28.0,46521.11,564.64,17,0,0,167.43
18.0,60390.32,389.83,12,1,0,243.26
33.0,64855.83,9.32,11,1,0,189.37
52.0,110140.5,31.99,7,1,0,307.62
46.0,20000.0,1094.99,16,0,0,182.59
47.0,100145.46,1015.79,6,1,1,411.95
50.0,46580.12,221.02,19,1,0,96.58
36.0,35698.02,1108.44,11,1,0,163.61
37.0,99498.55,450.3,15,0,0,293.57
28.0,88297.45,819.71,19,0,0,235.87
31.0,101362.97,278.81,17,1,0,226.91
42.0,90017.55,60.18,21,1,1,301.5
49.0,121496.13,284.34,12,0,1,513.76
33.0,83968.1,305.6,14,0,0,253.35
30.0,66088.07,400.3,10,1,0,163.56
35.0,78573.16,55.79,13,1,1,292.89
42.0,101086.73,2378.1,18,0,1,654.03
18.0,50515.62,139.95,15,1,0,165.78
18.0,53702.79,110.67,12,1,0,64.56
28.0,62276.0,374.12,18,1,0,130.2
20.0,20000.0,385.24,14,1,1,98.25
29.0,73451.96,289.75,12,1,0,273.92
33.0,22846.78,738.97,10,0,0,212.4
30.0,71326.48,363.51,19,1,0,159.75
52.0,91632.24,470.41,11,0,1,328.89
39.0,58078.09,643.22,18,0,0,196.71
39.0,111927.9,12.67,12,1,0,254.86
42.0,33487.48,422.73,14,0,0,83.13
21.0,99781.52,1077.92,18,1,0,308.9
47.0,86878.43,8.77,11,1,0,129.95
34.0,27099.17,259.75,10,1,0,173.79
43.0,137769.86,1303.38,19,1,0,329.86
22.0,68406.37,217.82,9,1,0,102.02
18.0,48062.9,306.92,26,1,0,146.57
45.0,34822.82,1996.11,17,1,0,223.41
40.0,64499.55,111.15,15,1,0,135.07
24.0,66814.83,33.74,15,0,0,160.16
25.0,72566.14,981.0,14,0,0,299.0
49.0,62555.1,1014.24,18,1,0,229.48
21.0,85830.63,319.4,16,1,0,310.56
55.0,60309.25,360.99,10,1,0,186.7
24.0,21625.9,903.35,21,1,0,201.13
43.0,66265.96,670.77,11,0,0,241.54
31.0,20000.0,154.04,15,0,0,181.96
42.0,78844.27,8.52,13,1,0,235.46
28.0,45517.49,326.68,8,1,0,159.88
33.0,74084.01,979.19,15,1,0,297.53
35.0,102851.87,1130.89,20,1,0,315.75
23.0,46281.28,1564.36,17,0,0,251.45
44.0,96531.41,1058.32,14,1,0,255.72
29.0,59165.26,433.8,15,0,0,141.3
32.0,113829.87,294.04,15,1,0,380.11
23.0,60871.18,745.49,18,1,1,236.93
18.0,48987.68,673.19,16,1,0,150.52
33.0,87180.96,386.25,23,1,0,212.3
64.0,59105.26,45.69,16,0,0,137.76
44.0,48963.76,1302.4,13,0,0,271.35
35.0,58054.0,304.04,19,0,1,213.23
32.0,68884.84,225.75,18,1,1,287.08
35.0,103554.5,496.54,15,0,0,333.88
42.0,21647.81,560.18,11,1,0,190.65
21.0,70577.02,118.3,14,1,0,161.61
48.0,85622.59,906.81,14,1,0,314.49
44.0,74836.21,171.2,17,1,0,125.49
44.0,102746.63,103.32,18,0,0,193.74
40.0,68141.37,260.77,14,1,0,125.67
35.0,65386.21,655.7,18,1,0,208.06
43.0,84808.24,1682.79,10,1,1,425.71
42.0,72482.85,828.48,24,1,0,153.78
31.0,60239.78,1409.62,15,1,1,344.51
28.0,82903.6,75.76,17,1,1,209.3
36.0,53686.79,36.92,18,0,0,191.43
54.0,54720.57,407.89,11,1,1,215.78
20.0,56800.15,171.45,9,0,0,212.01
18.0,103826.73,880.29,16,1,0,289.08
37.0,20000.0,557.35,19,1,0,47.99
36.0,79889.97,1765.56,10,1,0,425.11
37.0,70856.8,147.05,11,0,0,188.85
38.0,27978.24,332.56,14,1,0,205.56
32.0,77743.17,347.82,12,1,0,192.94
53.0,81893.8,136.68,15,0,0,175.21
18.0,84740.98,445.91,20,1,0,274.31
25.0,20000.0,292.85,11,0,0,147.87
34.0,104159.74,295.95,18,1,0,259.59
18.0,51556.58,225.29,15,0,0,312.41
33.0,87164.19,8.54,17,1,0,177.15
55.0,88526.84,369.17,15,1,0,170.5
35.0,48082.57,204.17,13,1,0,90.45
38.0,86511.5,0.66,23,1,1,268.48
20.0,60362.67,184.04,16,0,0,233.07
28.0,20000.0,163.3,11,0,0,75.01
30.0,99193.55,249.98,18,1,1,437.13
31.0,50623.88,70.7,19,1,0,142.04
50.0,48637.66,354.32,17,1,0,202.88
42.0,59923.35,589.54,18,1,0,212.16
22.0,76805.92,497.38,16,1,0,240.31
38.0,68568.24,814.2,10,1,0,286.19
41.0,83701.67,300.75,8,1,0,203.14
49.0,36512.77,366.04,20,1,0,91.84
54.0,51440.34,831.42,8,1,0,237.5
23.0,67100.07,279.05,18,1,0,273.16
25.0,117447.18,604.66,12,1,0,244.32
20.0,67154.69,285.11,14,1,0,83.36
32.0,97130.56,270.42,13,0,0,232.12
41.0,70963.88,713.99,16,1,0,282.87
47.0,57908.53,96.09,17,1,0,143.99
34.0,63831.89,206.69,22,0,0,95.87
31.0,65789.51,126.91,18,1,0,162.22
37.0,85091.14,222.45,15,1,0,125.78
25.0,104365.28,130.93,10,1,0,283.27
60.0,78992.02,433.04,16,1,0,203.83
18.0,99676.94,800.17,15,1,1,423.45
37.0,45880.26,772.32,17,1,0,206.35
59.0,59634.24,226.67,14,0,0,174.22
35.0,51892.44,2244.16,9,1,1,404.99
33.0,77861.11,450.52,14,1,0,274.46
31.0,61026.04,254.91,10,0,0,217.39
33.0,88244.32,902.54,16,1,0,196.03
51.0,46724.96,654.43,15,1,0,167.38
18.0,71075.77,691.7,19,1,0,169.31
53.0,87171.45,109.16,14,1,0,143.86
18.0,20000.0,315.86,14,0,0,120.34
32.0,123040.78,989.63,17,0,0,340.08
30.0,62921.2,350.63,11,1,0,181.77
42.0,20000.0,575.14,21,0,0,72.03
18.0,73952.35,443.29,26,1,0,208.74
41.0,70836.09,923.71,21,1,0,275.96
59.0,67952.64,167.43,12,1,0,287.16
19.0,94779.78,428.39,10,1,0,253.35
37.0,88686.12,65.76,29,1,0,103.53
27.0,77446.9,585.93,14,1,0,210.29
40.0,81253.89,658.32,18,1,0,284.69
35.0,67391.04,21.89,12,0,0,124.34
27.0,114387.27,563.18,16,0,0,228.99
41.0,33020.1,267.81,15,1,0,75.23
57.0,73491.29,66.25,16,1,0,144.94
33.0,71625.62,272.28,10,1,0,146.35
44.0,90332.01,107.98,11,0,0,230.34
19.0,48903.65,268.55,16,0,0,138.71
24.0,26408.18,242.53,12,1,0,142.55
41.0,73920.58,670.45,26,1,0,190.59
53.0,77030.76,744.09,21,1,0,264.37
39.0,107239.99,467.01,10,1,0,266.57
31.0,38240.95,11.47,23,1,0,25.15
35.0,98867.34,1336.99,20,1,1,433.15
20.0,129185.36,579.55,16,1,0,253.41
42.0,60555.88,17.4,22,1,0,218.26
46.0,37726.44,854.17,17,1,1,236.43
30.0,59825.64,111.74,12,0,0,117.05
29.0,70350.12,432.82,9,1,0,197.1
38.0,84094.7,314.27,17,0,0,93.09
30.0,55215.13,272.22,15,1,0,229.37
34.0,108879.96,1102.34,9,1,1,556.1
60.0,42136.69,287.56,17,1,0,134.41
32.0,26519.87,39.17,16,0,0,90.93
31.0,97667.76,1465.34,16,1,0,296.49
27.0,20000.0,1266.22,10,1,0,136.87
44.0,64896.76,576.69,10,1,0,132.6
33.0,147942.03,315.45,19,1,0,331.38
27.0,69698.91,48.73,16,1,0,215.32
51.0,41980.81,782.11,14,0,0,165.01
52.0,68565.06,39.24,18,0,0,172.44
28.0,68729.98,35.53,14,0,0,211.96
18.0,74016.25,385.43,15,0,0,125.37
47.0,86556.57,87.25,7,1,0,310.12
27.0,44022.22,3.88,19,1,1,226.43
44.0,112188.7,275.05,13,1,0,301.58
18.0,76127.86,73.8,13,1,0,229.84
46.0,88169.85,87.48,13,0,0,257.64
20.0,54296.27,40.01,14,1,0,149.23
44.0,102159.55,114.77,18,0,0,301.21
35.0,63573.69,628.48,19,0,0,179.36
24.0,76938.81,827.55,12,1,0,285.72
30.0,46672.35,301.23,11,1,1,286.66
43.0,45076.71,353.17,10,1,0,20.91
36.0,87205.13,16.6,16,1,0,215.97
42.0,58909.83,35.92,20,1,0,167.64
59.0,48654.42,148.91,22,1,0,32.78
18.0,53920.42,392.52,15,1,0,181.18
54.0,87473.83,672.67,18,0,0,216.53
36.0,54274.05,464.44,19,1,1,260.48
24.0,67058.63,248.9,14,1,0,176.26
19.0,70375.69,62.97,15,0,0,119.73
33.0,22066.28,758.82,14,1,0,197.5
46.0,33221.84,226.11,15,1,0,88.14
33.0,78406.95,666.01,15,0,0,256.91
53.0,51574.27,359.72,17,0,0,220.82
18.0,96418.12,670.97,13,0,1,363.02
35.0,94170.18,1189.14,10,1,0,337.66
20.0,87979.22,1269.34,16,1,0,296.13
39.0,115494.29,382.97,15,1,0,275.68
46.0,67922.77,358.22,14,0,0,301.47
30.0,86222.05,154.4,14,1,1,341.47
18.0,55389.98,1372.87,7,1,1,383.64
37.0,131309.25,306.17,9,0,0,351.44
40.0,119590.84,68.25,21,0,0,275.52
40.0,70297.01,283.44,18,1,0,91.65
50.0,79664.66,67.94,14,1,0,302.96
22.0,103982.44,349.11,10,1,0,199.66
43.0,66321.51,411.94,20,0,0,270.47
49.0,53584.4,206.06,15,1,0,178.68
18.0,91849.74,37.17,19,1,0,208.46
39.0,71960.98,1436.79,18,1,1,376.37
29.0,74574.86,742.18,17,0,0,369.63
34.0,49143.22,912.81,12,1,1,315.42
39.0,27058.2,228.54,19,0,0,89.85
29.0,75903.56,715.29,11,1,0,224.57
27.0,92624.05,332.16,18,1,0,199.71
35.0,64354.83,112.25,20,0,0,152.47
22.0,105910.74,66.44,14,1,0,193.93
22.0,52402.09,211.6,20,1,0,169.95
43.0,43632.39,73.99,13,1,1,145.94
21.0,68319.24,3179.52,13,1,1,624.05
43.0,67935.19,25.22,14,0,0,209.52
41.0,89249.22,290.93,12,0,0,230.82
18.0,50625.93,300.83,14,1,0,182.35
27.0,104202.36,178.79,18,1,0,271.8
49.0,119172.92,423.56,22,1,0,213.59
23.0,69021.4,81.25,18,0,0,246.75
29.0,101242.76,766.04,19,1,0,278.3
41.0,43587.57,202.07,8,0,0,176.16
44.0,96880.54,447.44,16,1,0,292.69
32.0,96181.91,628.76,6,0,0,168.76
28.0,91585.93,1099.3,15,0,0,280.26
52.0,69610.92,903.3,11,1,1,380.65
56.0,20000.0,468.64,16,0,0,107.98
47.0,53956.82,245.83,15,1,0,186.95
36.0,54352.1,349.79,22,1,0,154.3
25.0,45543.63,732.1,9,1,0,257.77
25.0,73056.08,1050.01,16,1,0,274.81
41.0,59525.91,54.79,13,1,0,219.73
40.0,49384.7,242.95,12,1,1,166.94
52.0,43530.0,748.31,9,1,0,187.51
43.0,52112.18,282.51,20,1,0,112.81
18.0,98037.48,201.9,21,1,0,243.7
48.0,53474.37,264.94,20,1,0,129.51
23.0,57126.53,461.71,13,1,0,172.95
30.0,58582.56,4271.63,11,1,1,617.98
38.0,78474.84,339.61,15,0,0,187.87
59.0,81406.24,116.91,14,1,0,195.99
72.0,20000.0,88.87,14,1,0,-30.18
42.0,95540.88,21.64,13,1,0,102.16
33.0,105909.2,409.15,26,1,0,253.69
41.0,43745.34,393.26,17,1,0,4.36
46.0,45692.54,114.85,12,1,0,119.21
31.0,58743.67,594.26,12,1,0,184.06
57.0,51099.9,675.67,17,1,1,273.2
38.0,75598.17,149.94,18,1,0,146.59
41.0,21336.87,210.87,16,1,0,160.24
43.0,42051.81,2326.74,21,1,0,367.19
40.0,108479.93,234.41,15,1,0,184.79
45.0,46794.5,715.23,13,1,0,174.89
28.0,101085.71,301.4,15,1,0,328.67
28.0,78883.45,788.35,11,1,0,229.72
22.0,24768.31,732.72,15,0,1,191.53
40.0,85883.23,550.94,12,0,0,323.07
44.0,67058.32,964.75,10,1,1,315.95
40.0,58613.32,1400.23,24,1,0,315.4
55.0,76123.93,433.73,18,1,0,164.12
35.0,81865.84,135.56,16,1,1,152.81
43.0,87689.8,254.27,14,1,0,284.23
22.0,99456.32,710.04,11,1,0,319.85
30.0,80203.4,526.17,14,1,0,260.25
43.0,35609.15,97.88,19,1,1,89.79
45.0,58158.86,26.3,13,1,0,92.28
31.0,143576.21,574.37,13,1,0,426.11
34.0,88112.28,144.56,14,0,0,224.84
18.0,129232.18,346.24,15,1,0,307.22
31.0,104885.85,686.68,14,1,0,311.49
46.0,76045.05,413.53,24,1,0,270.87
42.0,77535.18,43.49,12,1,0,221.6
41.0,69085.5,102.64,10,1,1,240.78
36.0,26554.88,123.8,18,1,0,9.32
35.0,70451.18,149.11,15,1,0,205.22
27.0,100266.86,416.67,21,0,0,204.0
43.0,55009.0,350.56,14,1,1,178.77
40.0,80298.82,113.55,15,1,0,257.74
41.0,91289.78,34.97,12,0,0,255.7
29.0,47257.99,94.03,19,1,1,205.62
18.0,58717.43,2079.64,14,0,1,372.7
48.0,44552.21,316.07,16,0,0,228.17
29.0,49445.86,1010.0,15,1,1,343.65
25.0,37809.87,944.42,15,1,0,174.87
43.0,47488.79,358.23,15,0,0,125.04
30.0,105486.39,613.26,12,0,0,302.22
48.0,47113.07,107.06,20,1,0,91.01
42.0,73161.48,583.01,16,1,0,333.22
43.0,57428.28,158.99,11,1,0,139.48
19.0,99471.65,892.08,13,0,0,258.76
50.0,102779.06,43.72,17,1,0,305.35
38.0,91601.75,741.71,18,0,0,242.92
31.0,77653.36,52.65,21,0,0,207.89
37.0,64223.51,1065.11,20,0,1,362.09
18.0,40203.13,181.35,23,1,0,99.61
40.0,118588.22,531.23,8,1,0,275.65
23.0,51008.17,334.23,15,1,0,153.03
19.0,86591.16,228.09,19,1,1,264.21
18.0,96489.14,518.44,13,1,0,267.64
48.0,56117.99,1473.69,17,1,1,383.69
27.0,95950.31,21.07,12,1,0,305.9
53.0,89105.33,1255.75,13,1,0,273.39
29.0,113199.1,469.63,14,0,0,282.84
18.0,58266.34,823.35,13,1,1,283.39
22.0,37853.4,242.15,21,1,0,121.61
50.0,57362.76,319.18,14,1,0,92.55
33.0,75221.34,1015.71,14,0,0,227.58
28.0,71455.32,267.94,15,0,0,105.1
37.0,60164.05,382.49,13,1,0,110.66
41.0,22270.06,10.2,10,1,0,42.54
48.0,81762.07,86.34,22,0,0,261.7
52.0,119308.61,513.17,19,1,0,319.31
31.0,81606.28,631.11,21,1,0,237.57
19.0,85228.39,436.86,8,1,0,315.49
30.0,84311.13,77.34,13,1,0,219.54
38.0,79926.17,294.76,13,1,0,237.21
23.0,93291.65,219.33,12,1,0,210.86
24.0,79884.34,342.25,12,1,0,188.13
39.0,62183.07,1021.38,20,1,0,170.95
34.0,50100.28,747.75,20,1,0,154.92
35.0,63775.66,43.86,11,1,0,145.91
26.0,77853.24,1105.04,16,1,0,301.45
32.0,62097.93,319.11,17,1,0,170.27
24.0,77858.47,681.02,17,1,1,324.97
46.0,80978.75,75.43,14,1,0,145.92
47.0,90829.49,555.42,17,1,1,377.78
18.0,102069.87,134.81,19,1,0,204.73
24.0,71950.19,288.47,17,1,0,206.44
18.0,37305.59,8.5,10,1,0,9.8
27.0,61372.4,82.21,10,1,1,263.06
34.0,71101.56,48.3,14,1,0,206.38
18.0,24105.78,137.05,11,1,0,120.89
24.0,104716.61,52.69,13,1,0,228.87
23.0,73559.45,588.68,18,0,0,265.75
37.0,79533.82,14.73,13,0,0,120.89
36.0,104138.16,480.83,13,0,1,399.62
26.0,54246.43,75.82,13,1,0,130.41
37.0,84351.05,1451.68,16,1,0,383.69
28.0,67253.4,1352.23,13,0,0,192.71
32.0,65397.83,127.77,14,1,1,199.69
55.0,50695.19,476.5,15,1,0,256.4
51.0,111640.08,14.2,13,1,0,127.17
19.0,60612.5,1342.57,17,0,0,312.2
45.0,87486.61,370.11,13,1,0,200.97
45.0,23124.82,22.09,20,1,0,71.19
21.0,99499.71,209.66,18,1,1,431.04
