distance,package_weight,driver_experience,traffic_index,is_rush_hour,weather_bad,ai_optimized_route,delivery_time
106.21,4.16,6,7.8,0,1,1,212.4
70.02,11.14,7,8.9,0,1,1,166.2
163.28,1.14,4,9.6,1,0,1,240.0
67.21,24.15,2,4.4,1,0,0,169.8
16.88,12.24,5,7.9,0,0,0,86.7
112.98,2.28,3,7.0,0,1,1,231.7
35.48,4.05,4,7.4,1,1,1,82.4
125.27,2.2,9,7.5,0,0,1,182.0
3.4,5.35,6,4.5,1,1,1,34.7
52.1,5.71,8,5.6,0,0,0,109.1
1.0,6.45,5,8.4,1,0,0,61.1
8.11,11.37,6,8.4,1,0,0,49.5
18.05,6.28,5,1.4,1,0,0,77.3
67.24,2.52,2,4.9,1,0,1,101.4
27.19,7.09,6,6.3,0,1,0,102.7
29.27,4.11,7,2.0,0,0,0,35.4
17.51,3.43,3,6.8,0,0,0,88.9
92.69,5.74,2,8.6,0,1,1,180.2
165.6,15.69,3,1.4,0,0,1,232.6
204.37,6.46,1,9.6,0,1,1,333.1
36.89,22.43,8,9.7,0,0,0,119.3
2.26,9.86,2,6.4,1,0,0,65.6
5.17,11.77,5,2.8,0,0,0,25.3
102.99,3.76,6,4.6,0,0,0,158.7
45.43,1.72,7,3.0,0,0,0,92.3
9.96,2.81,4,9.2,1,0,0,69.1
38.48,15.96,6,4.3,0,0,0,112.2
47.77,14.71,6,2.5,0,0,0,72.9
97.35,45.79,4,1.7,0,0,0,206.1
53.97,26.58,5,4.5,0,0,0,144.2
33.05,2.5,7,4.3,0,1,0,112.7
46.19,42.4,5,6.8,0,1,0,159.4
7.19,9.81,8,7.1,0,0,0,26.0
14.01,1.86,2,5.6,0,0,0,65.8
37.69,4.23,6,3.0,0,0,1,52.7
12.03,2.02,8,9.0,0,1,0,72.5
211.28,18.22,5,2.2,1,0,1,274.1
39.78,19.36,4,6.0,1,1,1,112.3
7.72,2.94,6,6.9,0,0,0,63.1
128.06,7.66,5,4.2,0,0,1,184.3
61.8,21.08,10,9.4,0,0,0,136.8
1.98,66.28,1,8.5,1,0,0,96.3
22.58,29.28,7,9.5,0,0,0,88.0
27.74,7.77,5,7.7,0,0,0,87.1
37.68,46.54,7,8.9,0,0,0,117.1
18.99,13.05,3,8.9,0,0,0,67.6
63.96,4.34,3,3.2,0,0,0,99.1
39.5,1.83,7,9.4,0,0,0,111.7
2.41,17.5,4,3.5,0,0,0,44.2
4.1,2.68,5,3.4,1,0,0,35.1
19.95,4.28,5,1.4,0,0,0,57.0
52.67,5.45,8,7.9,1,1,1,109.9
52.23,15.27,5,7.2,0,1,0,160.5
10.34,5.17,6,9.1,0,0,0,88.7
111.6,1.32,7,8.9,0,0,0,204.3
36.09,7.45,6,4.1,1,0,0,107.3
43.43,8.98,6,8.5,1,0,1,101.3
77.88,8.04,5,4.1,0,0,0,128.1
6.11,5.42,3,5.3,0,0,0,49.9
37.11,3.32,4,7.5,1,1,0,123.4
59.44,8.1,6,5.5,1,0,1,92.7
11.43,3.75,4,3.8,1,0,0,50.5
9.51,7.16,8,6.3,0,0,0,59.1
137.61,0.75,5,8.4,1,0,1,204.0
75.59,17.08,5,6.2,0,0,0,163.5
1.35,6.24,8,7.3,1,0,0,21.0
25.76,0.82,4,7.7,0,0,0,91.9
10.14,44.41,2,3.2,0,0,0,80.0
19.03,11.68,6,7.4,0,1,0,99.6
16.92,2.1,3,7.2,0,1,0,110.3
365.4,4.18,6,5.7,0,1,1,517.4
185.56,1.44,4,8.4,1,0,1,262.0
4.67,3.97,8,3.5,0,0,0,37.0
13.77,7.04,9,1.2,0,0,0,35.7
75.64,7.56,4,7.6,0,1,0,177.9
50.14,3.68,3,3.8,0,0,0,87.6
4.08,5.41,3,5.9,0,0,0,70.1
2.55,11.15,4,8.3,0,0,0,46.1
9.0,8.54,6,2.2,0,0,0,24.1
28.38,46.69,8,8.1,0,0,0,123.7
100.18,1.61,8,5.6,0,0,0,150.2
23.28,6.55,4,1.7,0,0,0,46.4
16.7,26.29,5,8.5,1,0,0,76.2
17.81,95.27,4,8.4,0,0,0,124.0
49.45,2.86,5,3.9,0,0,0,109.7
23.05,10.25,5,4.9,1,0,0,82.3
30.44,8.19,6,9.6,1,1,0,116.8
26.2,1.06,1,9.2,1,0,0,97.7
24.25,4.41,6,5.8,1,1,0,94.3
8.98,19.33,6,2.1,0,0,0,38.2
129.82,1.99,8,3.6,0,0,0,239.3
7.29,25.03,6,1.7,0,1,0,47.0
44.75,6.64,6,6.8,1,0,0,131.8
3.07,5.57,5,9.1,0,0,0,50.2
10.0,16.5,5,4.7,0,1,0,47.7
19.83,31.23,5,9.9,0,0,0,121.6
10.94,100.0,1,3.5,0,0,0,100.9
24.2,4.71,7,4.2,0,0,0,74.9
59.15,9.1,3,9.8,1,0,1,129.8
52.15,4.59,5,8.3,0,0,0,143.6
39.88,12.2,5,8.5,0,0,0,123.7
18.08,76.82,2,4.3,0,0,0,108.8
93.26,3.0,6,7.9,1,0,1,141.6
97.86,3.43,6,9.8,0,0,0,204.3
12.41,7.06,3,6.4,0,0,0,71.3
172.32,3.09,4,8.1,0,0,1,268.2
8.96,0.93,5,3.8,0,0,0,29.6
14.96,11.55,2,5.1,0,1,1,79.2
64.98,7.32,4,5.7,0,0,0,147.3
64.15,47.72,3,2.6,0,0,0,155.4
13.47,1.98,4,9.1,0,1,1,84.7
36.59,5.59,6,5.2,0,1,0,106.1
1.36,5.01,8,9.3,0,0,0,61.2
42.8,7.09,5,6.8,0,0,0,96.1
129.37,3.56,3,5.2,0,0,0,226.9
9.72,16.87,7,8.6,0,0,0,46.6
1.0,7.42,5,9.0,0,0,0,55.1
75.8,2.58,2,1.2,1,0,0,150.5
144.22,15.02,3,8.7,0,0,0,253.3
16.13,4.72,6,4.6,1,1,0,69.3
109.6,9.2,9,3.8,1,0,0,184.9
30.39,12.08,4,9.1,1,0,0,122.8
78.39,3.35,6,4.1,0,1,0,166.4
17.95,9.53,5,3.3,1,0,1,42.0
132.4,1.62,6,9.1,0,0,0,273.3
3.74,1.21,4,7.5,0,0,0,61.4
105.19,12.47,2,6.8,0,0,0,182.2
20.41,7.78,8,3.5,0,0,0,39.6
1.0,18.1,4,2.9,1,0,0,27.1
17.65,0.78,2,4.5,0,0,0,55.1
83.35,19.19,4,7.5,0,1,1,172.8
5.04,5.46,5,3.0,0,0,0,31.2
54.56,4.94,5,6.2,0,1,0,143.9
96.25,46.33,5,6.6,0,1,1,215.5
18.48,5.87,6,7.8,0,0,0,63.0
28.84,4.61,8,6.7,0,0,0,87.4
1.0,4.93,2,1.8,0,0,0,10.0
12.25,2.49,7,9.8,0,0,0,77.0
11.05,7.84,3,8.7,1,1,0,85.1
90.47,45.02,6,4.1,0,0,0,156.0
111.35,1.07,5,3.1,1,0,1,141.2
38.63,18.91,6,4.8,1,0,0,100.4
43.63,7.19,4,3.9,0,1,0,134.6
3.45,2.59,5,7.7,0,1,0,86.7
40.51,10.84,4,8.5,0,0,0,117.4
14.81,7.89,6,2.8,0,0,0,29.2
24.05,5.01,8,8.8,1,1,0,103.8
31.6,10.97,7,3.5,1,0,1,70.8
43.84,8.17,2,6.2,0,1,0,124.1
36.04,12.26,3,3.6,1,0,0,109.6
6.62,8.89,5,2.8,0,1,0,77.9
33.49,1.44,5,7.0,0,0,0,78.2
16.24,1.5,8,2.6,0,0,0,41.0
104.14,4.79,6,9.5,1,0,1,184.8
8.83,4.1,6,3.4,1,0,1,30.1
52.97,8.63,5,9.2,1,0,1,117.3
80.93,3.09,5,1.9,1,0,1,112.8
4.26,4.58,4,4.7,0,0,0,53.9
40.69,13.2,5,5.1,1,1,1,99.7
13.47,1.92,4,6.8,1,0,0,69.7
10.23,9.81,4,9.3,0,0,1,73.7
13.62,1.89,6,8.5,0,0,0,95.5
20.49,5.14,4,3.0,1,0,0,71.5
90.84,6.2,10,9.0,1,0,0,175.1
18.61,3.24,6,5.3,0,0,0,75.8
214.73,17.02,3,1.4,1,0,1,298.1
1.0,46.84,4,8.4,1,0,0,69.3
86.21,0.35,5,1.4,1,0,1,103.9
8.25,20.39,6,4.9,1,0,0,62.3
73.62,21.36,5,3.2,0,1,0,170.3
50.19,7.49,4,8.0,0,1,0,156.1
44.81,7.14,4,3.4,0,1,0,111.3
11.85,4.5,2,4.4,0,0,0,32.0
61.18,7.86,10,8.9,1,1,0,182.9
34.36,21.29,10,1.3,0,1,0,79.5
127.78,3.62,7,3.7,1,0,0,214.1
12.17,3.5,6,4.3,0,0,0,20.2
100.56,24.5,8,3.9,1,0,1,134.5
67.89,13.0,4,9.0,0,0,0,150.3
4.98,7.58,6,9.5,0,1,0,51.9
37.85,23.96,10,5.9,1,0,1,40.9
59.88,4.25,3,6.8,1,0,0,147.9
4.21,15.27,6,9.8,0,0,0,68.2
22.85,29.9,3,9.1,0,0,0,72.6
71.13,10.43,3,8.1,1,1,0,171.2
29.19,3.01,5,4.9,1,0,1,75.0
11.79,2.29,3,4.7,1,1,0,77.0
8.47,4.2,6,9.1,1,1,0,84.0
87.99,13.93,7,3.8,0,0,0,160.0
3.46,12.6,11,7.1,0,1,0,38.8
6.48,7.21,5,9.4,0,0,0,39.9
90.59,9.05,10,6.1,1,0,0,203.5
55.63,17.92,3,5.9,1,0,1,91.0
13.43,4.44,6,6.6,0,0,0,83.5
9.08,0.82,14,5.4,0,0,0,10.0
5.94,64.89,4,6.9,0,0,0,90.1
2.48,20.82,3,5.5,1,0,0,55.4
11.86,15.53,4,2.9,0,0,0,52.7
72.97,37.76,5,3.9,0,0,0,129.4
47.69,15.97,7,6.1,0,0,0,104.6
63.44,4.5,7,2.5,0,0,0,140.9
182.06,41.55,6,7.6,0,0,1,276.9
27.8,1.57,5,1.6,0,1,0,68.3
129.86,2.66,5,2.1,0,0,0,188.0
4.0,9.5,4,4.3,0,1,0,38.9
77.62,16.4,2,1.6,0,0,1,132.8
48.61,6.1,3,5.1,0,0,0,132.4
50.97,8.48,6,5.9,0,0,0,106.8
1.0,5.48,8,6.5,1,0,0,35.6
11.37,4.63,1,5.0,0,1,0,87.4
153.74,7.37,5,9.0,1,0,1,224.5
52.66,0.66,9,7.3,0,0,1,92.0
123.25,4.9,3,4.1,1,0,1,203.8
7.64,2.26,4,9.6,0,0,0,68.0
39.22,12.74,2,1.4,1,0,1,46.7
14.64,24.11,3,6.1,0,0,1,62.2
172.69,1.33,4,1.5,0,0,0,296.0
72.66,3.29,2,6.1,0,1,0,177.3
168.88,19.34,3,9.0,0,1,1,286.1
1.67,5.52,4,4.3,0,0,0,39.8
12.75,43.98,5,4.6,0,0,0,59.7
123.45,100.0,4,6.1,1,0,0,262.9
8.65,23.05,5,1.1,0,1,0,56.1
55.82,4.28,6,8.5,0,0,0,129.0
129.24,3.26,7,6.6,0,0,0,212.1
1.0,5.42,3,9.7,0,0,1,33.7
38.3,30.2,6,8.0,0,1,0,146.2
46.79,3.51,3,6.1,1,0,0,108.6
74.52,5.7,6,3.9,0,0,1,122.7
74.64,8.99,6,9.0,0,0,0,167.5
39.94,2.0,3,3.6,1,0,0,51.1
108.55,11.34,3,1.7,0,0,0,198.1
15.32,7.26,7,4.2,0,0,0,63.1
26.62,4.36,6,2.4,0,0,0,82.9
54.46,4.08,6,6.0,0,0,0,113.2
81.87,3.08,4,5.1,1,0,0,157.4
20.55,36.51,6,7.6,0,0,0,67.4
21.19,5.56,4,7.6,0,0,0,61.2
31.28,6.49,6,4.9,0,0,1,83.9
16.98,18.46,3,1.4,0,0,0,93.4
20.51,10.77,3,7.5,0,1,0,110.6
49.56,7.14,6,2.0,1,0,1,90.6
12.39,10.77,3,5.9,1,0,0,78.8
36.18,2.24,3,5.4,0,0,0,96.7
166.2,12.31,5,8.7,1,0,1,259.1
123.09,3.46,6,7.9,0,0,0,269.1
24.56,21.73,6,1.1,0,1,0,83.7
15.25,8.89,6,2.0,0,0,0,59.9
235.91,8.96,7,4.8,0,0,1,329.7
12.24,9.58,7,5.3,1,1,1,57.6
85.49,3.47,4,9.9,1,0,0,186.5
155.77,8.12,9,2.9,0,0,1,196.1
342.0,25.83,6,8.1,0,0,1,494.2
28.41,2.92,5,4.6,1,0,1,36.3
27.57,15.01,4,8.6,0,0,0,90.6
55.7,28.57,3,5.1,1,0,1,123.8
25.31,37.6,8,7.3,0,0,0,105.6
13.42,10.41,3,6.4,1,0,0,72.6
18.14,6.14,10,1.2,0,0,0,16.2
4.43,41.23,2,5.8,0,0,0,95.5
13.28,4.03,4,5.7,0,0,1,50.6
10.23,8.0,3,3.3,1,1,0,77.9
31.02,8.7,7,9.0,0,1,0,101.9
192.62,8.76,3,5.8,0,1,1,294.6
56.76,2.28,5,2.8,1,0,1,92.0
10.51,8.97,8,6.7,0,1,0,80.9
119.37,5.6,6,8.6,0,0,1,214.6
8.54,4.8,4,4.7,0,0,0,41.8
37.32,6.55,7,2.8,1,0,0,60.2
50.91,6.33,6,5.8,0,0,0,100.3
22.46,7.12,6,8.0,0,0,0,80.5
79.79,28.91,7,5.7,0,1,1,163.5
7.22,4.14,6,8.6,0,0,0,85.4
37.36,5.85,5,2.7,0,0,1,47.8
20.65,6.51,5,4.4,0,0,0,70.5
1.0,1.89,4,8.6,0,0,0,62.5
31.69,2.07,8,6.3,1,0,0,97.0
25.53,3.87,4,8.3,0,1,0,116.5
9.92,7.03,1,7.4,1,0,1,46.9
23.9,7.57,3,5.0,1,0,0,86.0
9.19,1.61,5,2.2,1,0,0,27.7
29.08,1.93,4,5.4,0,0,0,71.5
27.49,7.18,8,7.4,0,0,0,84.9
47.58,1.93,4,3.5,1,0,1,75.1
16.14,1.51,5,4.7,1,0,0,59.0
11.05,30.01,5,7.9,0,0,0,36.2
62.69,14.33,4,7.0,1,0,0,152.6
77.07,3.93,5,9.2,0,0,0,148.0
2.63,52.38,5,1.1,0,0,1,34.9
36.96,6.38,5,6.6,0,0,1,100.0
32.7,11.07,6,5.2,0,0,0,127.7
28.82,8.61,2,7.0,0,0,0,78.5
1.15,12.65,8,7.2,0,1,1,75.3
39.11,48.8,9,4.7,0,0,0,106.5
50.87,3.96,5,5.8,0,0,0,115.7
85.97,35.0,5,1.9,0,1,0,176.5
74.92,20.17,4,9.6,0,0,0,192.1
12.15,7.54,4,3.9,1,0,0,30.5
134.66,13.81,4,6.8,0,0,1,218.9
4.2,8.23,9,2.9,1,0,0,33.2
40.0,21.07,2,8.5,0,0,0,133.7
12.59,10.01,5,6.0,0,0,0,38.4
57.28,23.87,7,4.9,1,0,1,120.9
83.93,3.68,3,2.6,0,0,0,146.6
84.0,4.06,4,6.1,0,0,0,167.8
15.54,2.36,7,1.9,0,0,0,26.7
26.26,3.0,2,9.1,0,0,0,124.6
22.44,37.63,4,6.0,0,0,0,85.7
4.78,3.3,7,7.1,1,0,0,79.1
80.31,6.57,8,6.1,0,0,0,156.3
21.28,8.38,8,4.0,1,0,0,77.1
27.21,48.91,5,6.1,0,0,0,110.5
56.93,16.26,5,1.8,0,0,0,97.9
49.33,3.52,7,8.4,0,0,0,134.1
90.6,7.91,2,1.6,0,0,0,155.7
29.03,1.82,6,8.9,0,1,0,121.0
109.84,22.78,3,2.2,0,0,1,128.1
222.81,5.33,5,6.8,1,0,1,311.0
21.75,1.58,6,2.6,0,0,0,39.6
8.94,11.01,3,5.1,0,0,0,62.7
9.18,43.46,9,1.1,0,0,0,13.6
24.46,3.71,8,6.7,0,0,0,50.2
26.67,4.45,7,9.2,1,1,1,91.0
163.79,5.65,5,9.7,0,0,1,286.3
97.02,6.77,5,6.0,0,0,0,206.4
183.47,5.16,2,7.9,0,0,1,283.9
42.93,14.26,4,1.7,0,0,0,95.4
1.87,10.36,6,5.4,1,0,1,29.0
20.56,13.41,7,3.3,0,0,0,51.2
98.48,8.27,6,9.3,0,0,1,170.1
38.54,14.0,4,5.6,0,0,0,107.4
48.42,3.87,1,7.0,0,1,0,141.6
47.97,12.46,7,1.6,0,0,0,92.5
182.02,11.96,3,5.1,0,0,1,291.9
38.22,54.46,7,1.0,0,0,0,86.0
60.22,1.57,4,7.0,0,0,0,101.5
5.11,6.38,8,5.6,1,0,0,49.7
29.57,8.89,4,8.9,0,0,0,139.5
110.76,52.66,5,8.8,0,0,0,276.5
63.71,19.94,2,2.8,1,0,0,142.5
31.92,4.1,7,7.6,0,0,0,65.9
66.41,57.47,3,5.0,0,0,0,159.7
6.68,23.84,8,9.0,0,0,0,64.2
81.69,64.59,5,2.4,0,0,0,153.1
81.83,25.74,4,7.0,1,0,1,161.9
75.77,10.18,5,3.7,0,0,0,135.0
39.71,55.07,4,6.2,1,0,0,109.8
1.87,0.98,1,1.5,0,1,1,47.3
83.13,10.19,4,1.2,1,0,1,88.9
2.62,4.14,2,7.6,0,0,0,43.6
166.5,7.14,7,7.7,0,0,1,266.0
51.5,7.71,5,7.3,0,0,0,128.4
1.0,2.11,7,4.3,1,1,0,91.4
5.63,20.74,4,2.8,0,1,0,37.0
50.0,6.09,4,3.6,1,0,0,96.4
305.84,22.05,6,5.5,1,0,1,449.9
4.69,2.8,2,4.9,0,0,0,49.8
3.51,1.12,3,7.2,1,1,0,64.8
56.45,2.16,3,1.8,0,0,0,104.4
48.53,13.25,7,9.4,1,0,1,100.7
101.45,4.31,10,6.3,1,0,1,159.9
99.2,4.59,4,3.0,0,0,1,148.5
49.94,12.75,3,7.6,0,0,0,112.5
17.83,5.1,4,2.3,1,0,0,63.6
58.73,4.81,1,2.4,0,0,0,99.0
10.18,8.84,3,4.5,1,0,1,19.0
5.4,11.69,7,5.2,1,1,0,69.2
59.26,3.17,7,1.8,1,0,0,100.5
27.61,11.75,6,2.2,1,1,0,71.2
69.87,20.13,2,8.1,0,1,0,200.9
4.07,10.14,2,7.7,0,0,0,39.7
239.55,4.34,6,8.2,0,0,1,363.7
36.12,9.27,4,6.7,0,1,0,123.6
111.43,41.24,5,8.4,0,0,0,215.4
32.79,4.29,5,6.1,0,0,0,92.2
14.11,5.74,8,6.7,1,1,0,95.0
19.41,3.56,10,1.1,0,1,0,51.8
114.08,16.49,7,8.6,1,0,1,191.9
60.31,12.27,9,5.2,0,0,0,98.2
10.63,20.88,5,9.4,0,0,0,78.6
21.61,11.29,6,8.5,1,0,1,39.3
1.67,12.83,1,9.7,1,0,1,40.8
51.3,9.0,4,7.3,0,0,0,107.0
23.31,6.24,7,8.8,0,0,0,81.5
2.81,4.0,2,4.8,0,0,0,47.9
87.03,3.26,3,9.3,1,0,0,203.2
28.3,3.27,3,1.7,1,1,0,102.9
68.78,2.68,3,9.9,0,1,0,183.4
45.89,2.67,3,1.6,0,0,0,81.9
31.77,45.84,3,9.3,0,0,0,132.9
5.52,19.94,5,6.1,0,0,0,37.7
49.64,3.91,4,6.9,0,0,0,111.7
40.67,4.81,6,4.7,0,0,0,98.5
222.13,1.38,1,5.3,1,0,1,345.9
43.7,3.71,9,7.4,0,1,0,141.0
39.08,21.12,4,5.4,0,0,0,101.1
141.42,5.19,9,4.2,0,0,1,222.5
32.65,12.32,5,5.5,0,0,0,85.9
11.04,4.09,2,4.7,1,0,0,81.8
24.96,5.05,6,3.3,1,0,1,50.0
17.18,13.87,3,9.4,1,1,0,110.1
35.4,9.68,7,3.4,1,0,0,82.7
107.22,2.2,2,5.9,1,1,1,196.9
1.0,5.95,8,3.8,0,0,1,10.0
37.62,1.58,4,1.9,0,0,0,69.9
42.19,58.34,4,7.2,1,0,1,108.3
16.54,8.33,2,8.0,0,1,0,90.2
38.75,1.55,7,6.7,0,1,0,113.8
112.49,25.43,6,8.0,0,0,1,206.9
99.7,3.27,0,4.3,0,0,1,143.9
11.07,7.86,6,1.7,0,0,0,25.4
36.93,10.94,7,8.9,0,0,0,118.2
65.75,7.76,8,9.4,0,0,0,163.7
151.61,21.19,3,5.0,1,0,1,256.5
69.47,8.89,5,1.4,1,1,1,162.8
54.1,8.97,4,5.2,0,0,1,91.5
14.01,4.09,4,3.6,0,0,1,14.6
35.36,1.37,6,9.3,1,0,1,70.3
25.3,5.04,4,5.6,0,0,0,72.8
25.86,3.2,6,9.0,0,0,0,91.7
14.52,5.25,6,5.5,0,0,0,60.6
20.32,14.58,5,6.9,0,0,0,89.0
68.17,2.93,3,7.9,1,0,1,110.9
25.39,10.79,3,8.4,1,1,0,140.2
3.26,5.09,6,2.3,1,0,1,10.0
2.55,4.2,5,7.8,0,0,0,46.3
11.31,1.64,6,5.3,1,1,0,97.9
12.7,2.61,5,1.1,0,0,0,62.2
141.98,2.21,4,9.5,1,1,1,242.6
43.37,13.48,6,3.2,0,0,1,82.3
80.36,17.17,9,9.3,0,0,0,167.9
5.1,1.53,8,4.2,1,0,0,58.3
6.51,2.08,3,7.9,0,0,0,45.1
3.81,24.96,2,1.1,0,0,0,11.1
50.08,22.03,7,3.8,0,0,0,117.1
43.24,42.25,2,2.3,1,1,1,132.2
24.29,37.7,2,1.1,1,0,0,109.2
4.02,5.2,11,6.1,0,0,0,35.7
28.5,17.63,5,6.6,1,0,1,53.8
24.71,10.6,8,9.6,0,0,0,112.1
5.23,20.37,5,7.7,0,0,0,81.1
21.7,6.02,8,2.2,0,1,0,57.7
90.82,34.57,2,8.3,0,0,0,177.7
113.02,1.36,4,1.1,1,0,0,202.6
14.36,18.81,4,6.3,1,0,1,63.1
16.76,1.99,4,4.0,0,0,0,64.9
16.8,8.73,6,7.6,0,0,0,78.4
49.22,1.9,2,4.0,1,1,0,147.1
23.44,2.72,2,9.8,1,0,0,123.2
55.41,2.45,5,2.6,0,0,0,111.2
1.0,4.86,6,7.6,0,0,1,30.4
47.93,14.99,8,6.5,0,0,0,143.4
24.31,17.39,6,8.1,1,0,0,94.3
49.36,7.0,3,8.2,0,0,0,134.6
123.77,28.21,5,9.4,0,0,0,248.5
164.04,3.53,5,8.4,0,0,1,255.8
40.02,11.15,10,8.2,1,0,0,114.0
9.73,14.57,3,6.6,0,1,1,52.9
130.42,8.51,3,1.4,0,0,0,202.3
32.74,18.25,8,2.3,1,0,1,36.0
22.41,1.57,5,3.4,0,0,1,53.0
7.7,3.62,8,2.6,1,0,0,20.2
122.5,2.74,6,9.7,1,0,0,219.9
168.51,11.62,6,4.0,0,1,0,305.2
165.6,10.25,6,5.8,1,0,1,226.2
31.16,5.86,7,8.2,0,1,0,112.1
95.51,7.75,5,1.1,1,1,1,164.6
60.64,4.23,7,7.1,0,0,0,135.3
31.57,30.88,9,2.5,0,1,1,104.3
88.5,4.56,9,3.4,0,0,0,139.7
31.73,10.45,4,9.6,1,1,0,145.9
77.28,1.65,4,7.4,0,1,0,162.6
153.62,30.06,6,3.4,0,0,1,230.2
54.32,7.54,7,8.7,0,0,0,127.2
136.64,5.39,2,2.8,0,0,0,233.5
38.19,15.23,6,3.3,1,0,0,102.3
12.93,8.65,5,7.8,0,0,1,60.1
41.56,9.22,6,3.7,0,0,0,78.7
39.54,11.83,5,4.7,1,0,0,107.0
15.24,5.34,6,4.1,0,0,0,60.3
57.91,6.8,4,5.2,1,0,0,167.8
8.44,3.56,3,5.2,0,0,0,91.3
33.31,35.01,5,3.7,0,1,0,99.5
14.16,2.54,2,4.8,0,1,0,75.1
195.47,2.04,4,1.7,0,0,1,270.1
11.23,2.88,3,3.2,0,0,0,57.8
148.8,27.66,7,3.2,0,0,0,259.9
132.48,6.61,5,9.8,0,0,0,253.4
22.02,5.78,8,7.6,0,0,1,64.2
1.0,5.48,3,4.0,0,0,0,62.4
65.51,8.89,10,7.5,0,1,0,146.4
8.56,5.76,4,9.3,0,1,0,94.5
50.84,2.54,3,3.0,1,0,0,97.1
11.1,6.68,2,7.4,0,0,0,60.9
1.1,7.41,4,9.9,0,0,0,65.7
1.79,2.64,4,4.1,0,0,0,40.0
51.13,2.83,5,9.7,0,0,1,88.1
88.23,5.95,7,2.2,1,0,0,160.0
101.86,7.5,7,6.0,1,0,1,134.0
48.28,1.05,3,9.4,0,0,0,156.4
20.64,4.13,10,6.4,0,0,0,58.8
42.44,0.94,5,5.3,0,0,0,116.3
55.41,18.79,3,4.8,1,0,0,142.3
48.27,12.52,5,3.6,0,0,0,106.0
13.51,3.87,6,4.0,0,0,0,51.0
47.22,8.65,5,7.0,1,0,0,130.0
26.74,2.87,3,4.2,0,1,0,69.0
30.12,11.14,8,1.6,1,0,1,14.3
59.3,4.64,7,2.5,1,0,0,130.2
53.44,50.1,5,2.7,1,0,1,99.2
11.16,5.61,13,5.5,1,0,0,47.5
1.0,5.26,7,8.4,1,1,0,58.0
96.52,6.08,6,6.2,1,1,0,191.7
60.1,2.92,4,1.1,0,0,1,103.0
111.41,1.12,3,7.0,1,0,1,168.3
15.69,3.28,4,5.5,0,0,0,45.0
216.0,18.39,3,1.1,0,0,1,314.6
28.36,2.28,7,4.4,0,1,0,77.0
124.07,3.67,5,1.4,0,1,1,195.4
51.42,6.42,7,7.7,0,0,0,117.3
16.15,35.99,2,1.8,1,0,0,83.1
20.36,32.26,3,1.3,0,0,0,87.2
50.22,7.21,4,8.9,0,0,0,145.7
56.91,7.26,1,8.3,1,0,1,99.6
40.0,0.45,3,2.8,0,0,0,74.0
147.84,3.61,5,6.5,0,0,1,218.9
53.06,15.3,5,9.4,0,1,0,183.3
9.02,8.97,2,2.9,0,0,0,43.0
2.75,14.84,2,5.4,0,1,0,76.5
87.85,10.28,4,5.5,0,0,0,149.9
17.27,8.28,2,9.4,0,0,0,68.1
188.2,2.98,5,8.7,1,1,1,307.7
66.04,10.27,3,5.1,0,0,0,125.3
17.45,36.79,5,7.5,1,0,0,85.5
151.48,1.62,2,5.3,1,0,1,194.6
3.12,5.07,1,2.7,0,0,0,12.6
34.67,2.7,7,2.8,1,0,1,62.7
8.91,39.14,5,5.8,0,0,0,59.0
128.89,9.41,3,9.0,0,0,0,247.4
1.66,4.26,5,8.9,0,0,0,52.5
66.18,6.18,2,1.1,0,0,0,121.6
99.14,26.05,1,3.4,1,1,1,207.2
16.26,7.65,6,8.8,1,1,0,102.1
65.31,15.4,3,7.4,1,0,1,137.4
4.57,8.53,7,4.8,0,0,0,45.0
8.68,60.59,3,8.1,0,0,0,70.6
159.81,63.55,4,2.1,1,0,0,303.9
12.8,25.3,9,3.2,1,0,0,47.4
17.23,2.9,9,7.6,0,0,0,59.6
111.89,3.06,1,9.6,0,0,0,223.6
17.31,7.18,4,7.5,0,0,0,94.8
36.3,8.6,7,2.1,0,0,0,77.3
17.63,8.49,5,9.3,1,0,1,67.5
62.59,8.73,6,1.9,0,0,0,90.0
178.04,24.32,8,6.7,0,0,0,326.2
6.17,16.01,5,3.8,1,0,0,60.1
80.75,4.73,5,6.4,0,0,0,140.7
42.28,11.03,5,5.7,0,0,0,81.5
39.04,53.83,10,6.6,0,1,0,148.5
48.37,44.13,2,2.5,0,0,0,120.0
86.24,6.63,5,7.2,0,1,0,205.1
61.54,7.82,4,3.1,0,1,0,124.2
35.03,3.93,6,8.7,0,0,0,110.6
1.47,2.36,6,6.5,0,0,0,25.9
25.69,6.44,10,3.6,0,0,0,67.7
114.4,1.19,9,2.4,0,0,0,211.6
43.06,2.6,5,1.8,0,0,1,56.5
24.11,4.5,8,3.4,0,0,0,56.4
3.44,12.4,5,5.3,0,0,0,33.4
172.45,16.99,7,5.2,1,0,1,271.0
13.15,14.05,5,6.2,0,0,0,42.9
54.76,8.99,6,1.2,1,0,0,104.3
44.96,5.51,6,6.1,1,1,0,129.1
9.1,9.56,4,6.3,0,1,0,90.4
11.76,6.05,2,2.4,0,0,0,51.3
140.83,37.51,5,7.8,0,0,0,259.0
282.34,3.06,8,9.9,1,0,1,396.9
22.86,7.85,8,6.2,1,0,1,17.7
34.69,34.98,7,3.5,1,0,1,84.6
36.65,1.28,3,2.8,0,0,1,49.7
6.75,1.34,7,4.0,1,0,0,45.6
